tweet_id,author_id,created_at,text,in_network
1046,40,2025-12-03T12:15:52.410614Z,Synthetic tweet 1046 by user 40,1
1047,158,2025-12-06T16:12:17.410614Z,Synthetic tweet 1047 by user 158,0
1048,4,2025-12-08T07:09:05.410614Z,Synthetic tweet 1048 by user 4,1
1049,13,2025-12-02T03:15:40.410614Z,Synthetic tweet 1049 by user 13,1
1050,35,2025-12-03T15:24:13.410614Z,Synthetic tweet 1050 by user 35,1
1051,121,2025-12-03T19:45:34.410614Z,Synthetic tweet 1051 by user 121,0
1052,18,2025-12-06T10:57:19.410614Z,Synthetic tweet 1052 by user 18,1
1053,142,2025-12-02T22:41:32.410614Z,Synthetic tweet 1053 by user 142,0
1054,139,2025-12-07T02:36:18.410614Z,Synthetic tweet 1054 by user 139,0
1055,179,2025-12-08T18:03:48.410614Z,Synthetic tweet 1055 by user 179,0
1056,18,2025-12-01T15:22:45.410614Z,Synthetic tweet 1056 by user 18,1
1057,12,2025-12-04T15:58:20.410614Z,Synthetic tweet 1057 by user 12,1
1058,28,2025-12-02T04:49:23.410614Z,Synthetic tweet 1058 by user 28,1
1059,29,2025-12-06T15:56:24.410614Z,Synthetic tweet 1059 by user 29,1
1060,34,2025-12-03T23:56:52.410614Z,Synthetic tweet 1060 by user 34,1
1061,112,2025-12-02T01:42:30.410614Z,Synthetic tweet 1061 by user 112,0
1062,38,2025-12-07T09:13:30.410614Z,Synthetic tweet 1062 by user 38,1
1063,81,2025-12-06T19:22:16.410614Z,Synthetic tweet 1063 by user 81,0
1064,59,2025-12-05T02:08:40.410614Z,Synthetic tweet 1064 by user 59,0
1065,38,2025-12-03T19:12:00.410614Z,Synthetic tweet 1065 by user 38,1
1066,4,2025-12-08T12:30:10.410614Z,Synthetic tweet 1066 by user 4,1
1067,1,2025-12-03T04:58:39.410614Z,Synthetic tweet 1067 by user 1,1
1068,32,2025-12-08T13:10:08.410614Z,Synthetic tweet 1068 by user 32,1
1069,113,2025-12-03T13:09:07.410614Z,Synthetic tweet 1069 by user 113,0
1070,49,2025-12-06T00:03:23.410614Z,Synthetic tweet 1070 by user 49,0
1071,169,2025-12-07T11:45:54.410614Z,Synthetic tweet 1071 by user 169,0
1072,47,2025-12-03T04:49:11.410614Z,Synthetic tweet 1072 by user 47,0
1073,87,2025-12-01T15:39:16.410614Z,Synthetic tweet 1073 by user 87,0
1074,34,2025-12-06T13:24:45.410614Z,Synthetic tweet 1074 by user 34,1
1075,24,2025-12-04T23:59:14.410614Z,Synthetic tweet 1075 by user 24,1
1076,12,2025-12-02T12:23:53.410614Z,Synthetic tweet 1076 by user 12,1
1077,99,2025-12-04T07:42:39.410614Z,Synthetic tweet 1077 by user 99,0
1078,33,2025-12-07T16:41:01.410614Z,Synthetic tweet 1078 by user 33,1
1079,96,2025-12-08T10:08:20.410614Z,Synthetic tweet 1079 by user 96,0
1080,9,2025-12-07T05:13:43.410614Z,Synthetic tweet 1080 by user 9,1
1081,93,2025-12-09T04:22:31.410614Z,Synthetic tweet 1081 by user 93,0
1082,166,2025-12-07T18:03:39.410614Z,Synthetic tweet 1082 by user 166,0
1083,151,2025-12-06T08:08:14.410614Z,Synthetic tweet 1083 by user 151,0
1084,27,2025-12-08T14:56:34.410614Z,Synthetic tweet 1084 by user 27,1
1085,30,2025-12-02T11:46:42.410614Z,Synthetic tweet 1085 by user 30,1
1086,199,2025-12-01T16:35:17.410614Z,Synthetic tweet 1086 by user 199,0
1087,5,2025-12-05T09:56:44.410614Z,Synthetic tweet 1087 by user 5,1
1088,37,2025-12-04T03:41:47.410614Z,Synthetic tweet 1088 by user 37,1
1089,37,2025-12-08T11:15:22.410614Z,Synthetic tweet 1089 by user 37,1
1090,4,2025-12-05T11:51:27.410614Z,Synthetic tweet 1090 by user 4,1
1091,22,2025-12-02T08:49:17.410614Z,Synthetic tweet 1091 by user 22,1
1092,72,2025-12-01T12:28:13.410614Z,Synthetic tweet 1092 by user 72,0
1093,26,2025-12-08T22:35:30.410614Z,Synthetic tweet 1093 by user 26,1
1094,16,2025-12-02T22:17:43.410614Z,Synthetic tweet 1094 by user 16,1
1095,26,2025-12-08T13:16:15.410614Z,Synthetic tweet 1095 by user 26,1
1096,191,2025-12-04T16:28:18.410614Z,Synthetic tweet 1096 by user 191,0
1097,89,2025-12-09T09:10:12.410614Z,Synthetic tweet 1097 by user 89,0
1098,113,2025-12-05T08:53:42.410614Z,Synthetic tweet 1098 by user 113,0
1099,96,2025-12-05T16:49:08.410614Z,Synthetic tweet 1099 by user 96,0
1100,9,2025-12-08T08:02:50.410614Z,Synthetic tweet 1100 by user 9,1
1101,58,2025-12-05T16:22:32.410614Z,Synthetic tweet 1101 by user 58,0
1102,179,2025-12-03T04:50:05.410614Z,Synthetic tweet 1102 by user 179,0
1103,181,2025-12-05T16:34:28.410614Z,Synthetic tweet 1103 by user 181,0
1104,30,2025-12-05T14:58:43.410614Z,Synthetic tweet 1104 by user 30,1
1105,101,2025-12-06T15:24:04.410614Z,Synthetic tweet 1105 by user 101,0
1106,9,2025-12-03T07:53:28.410614Z,Synthetic tweet 1106 by user 9,1
1107,18,2025-12-03T19:01:52.410614Z,Synthetic tweet 1107 by user 18,1
1108,24,2025-12-03T07:56:33.410614Z,Synthetic tweet 1108 by user 24,1
1109,11,2025-12-07T05:09:53.410614Z,Synthetic tweet 1109 by user 11,1
1110,146,2025-12-02T17:21:26.410614Z,Synthetic tweet 1110 by user 146,0
1111,121,2025-12-03T11:47:33.410614Z,Synthetic tweet 1111 by user 121,0
1112,115,2025-12-06T16:17:38.410614Z,Synthetic tweet 1112 by user 115,0
1113,9,2025-12-01T22:54:18.410614Z,Synthetic tweet 1113 by user 9,1
1114,30,2025-12-03T15:42:17.410614Z,Synthetic tweet 1114 by user 30,1
1115,187,2025-12-03T22:11:55.410614Z,Synthetic tweet 1115 by user 187,0
1116,5,2025-12-02T12:40:37.410614Z,Synthetic tweet 1116 by user 5,1
1117,25,2025-12-02T23:57:22.410614Z,Synthetic tweet 1117 by user 25,1
1118,146,2025-12-05T15:13:45.410614Z,Synthetic tweet 1118 by user 146,0
1119,9,2025-12-05T22:04:37.410614Z,Synthetic tweet 1119 by user 9,1
1120,19,2025-12-04T22:37:30.410614Z,Synthetic tweet 1120 by user 19,1
1121,182,2025-12-01T19:26:23.410614Z,Synthetic tweet 1121 by user 182,0
1122,31,2025-12-03T11:43:32.410614Z,Synthetic tweet 1122 by user 31,1
1123,130,2025-12-09T01:22:30.410614Z,Synthetic tweet 1123 by user 130,0
1124,5,2025-12-08T16:53:13.410614Z,Synthetic tweet 1124 by user 5,1
1125,96,2025-12-07T00:44:35.410614Z,Synthetic tweet 1125 by user 96,0
1126,195,2025-12-09T00:47:52.410614Z,Synthetic tweet 1126 by user 195,0
1127,40,2025-12-06T03:54:40.410614Z,Synthetic tweet 1127 by user 40,1
1128,152,2025-12-04T10:56:33.410614Z,Synthetic tweet 1128 by user 152,0
1129,36,2025-12-04T15:34:28.410614Z,Synthetic tweet 1129 by user 36,1
1130,30,2025-12-07T08:17:59.410614Z,Synthetic tweet 1130 by user 30,1
1131,128,2025-12-08T18:58:16.410614Z,Synthetic tweet 1131 by user 128,0
1132,186,2025-12-04T06:02:56.410614Z,Synthetic tweet 1132 by user 186,0
1133,145,2025-12-07T02:05:05.410614Z,Synthetic tweet 1133 by user 145,0
1134,12,2025-12-03T14:32:13.410614Z,Synthetic tweet 1134 by user 12,1
1135,2,2025-12-06T03:14:58.410614Z,Synthetic tweet 1135 by user 2,1
1136,18,2025-12-05T00:47:56.410614Z,Synthetic tweet 1136 by user 18,1
1137,20,2025-12-07T14:57:43.410614Z,Synthetic tweet 1137 by user 20,1
1138,62,2025-12-02T15:00:49.410614Z,Synthetic tweet 1138 by user 62,0
1139,88,2025-12-06T08:55:19.410614Z,Synthetic tweet 1139 by user 88,0
1140,150,2025-12-03T18:09:51.410614Z,Synthetic tweet 1140 by user 150,0
1141,118,2025-12-06T17:57:18.410614Z,Synthetic tweet 1141 by user 118,0
1142,112,2025-12-07T14:03:39.410614Z,Synthetic tweet 1142 by user 112,0
1143,61,2025-12-05T10:22:19.410614Z,Synthetic tweet 1143 by user 61,0
1144,4,2025-12-03T08:52:31.410614Z,Synthetic tweet 1144 by user 4,1
1145,13,2025-12-08T23:33:28.410614Z,Synthetic tweet 1145 by user 13,1
1146,130,2025-12-03T19:55:12.410614Z,Synthetic tweet 1146 by user 130,0
1147,18,2025-12-03T07:20:38.410614Z,Synthetic tweet 1147 by user 18,1
1148,2,2025-12-05T11:57:56.410614Z,Synthetic tweet 1148 by user 2,1
1149,22,2025-12-08T12:39:13.410614Z,Synthetic tweet 1149 by user 22,1
1150,57,2025-12-03T09:45:43.410614Z,Synthetic tweet 1150 by user 57,0
1151,112,2025-12-04T16:38:26.410614Z,Synthetic tweet 1151 by user 112,0
1152,40,2025-12-09T00:06:24.410614Z,Synthetic tweet 1152 by user 40,1
1153,132,2025-12-06T23:49:59.410614Z,Synthetic tweet 1153 by user 132,0
1154,37,2025-12-06T06:09:18.410614Z,Synthetic tweet 1154 by user 37,1
1155,51,2025-12-08T21:25:42.410614Z,Synthetic tweet 1155 by user 51,0
1156,117,2025-12-01T14:03:52.410614Z,Synthetic tweet 1156 by user 117,0
1157,39,2025-12-08T03:38:48.410614Z,Synthetic tweet 1157 by user 39,1
1158,42,2025-12-03T01:10:55.410614Z,Synthetic tweet 1158 by user 42,0
1159,79,2025-12-03T06:20:37.410614Z,Synthetic tweet 1159 by user 79,0
1160,184,2025-12-06T23:29:35.410614Z,Synthetic tweet 1160 by user 184,0
1161,119,2025-12-07T18:24:26.410614Z,Synthetic tweet 1161 by user 119,0
1162,25,2025-12-08T15:46:30.410614Z,Synthetic tweet 1162 by user 25,1
1163,54,2025-12-03T02:10:24.410614Z,Synthetic tweet 1163 by user 54,0
1164,20,2025-12-07T21:13:22.410614Z,Synthetic tweet 1164 by user 20,1
1165,49,2025-12-03T06:59:09.410614Z,Synthetic tweet 1165 by user 49,0
1166,26,2025-12-06T18:13:22.410614Z,Synthetic tweet 1166 by user 26,1
1167,38,2025-12-05T17:58:13.410614Z,Synthetic tweet 1167 by user 38,1
1168,78,2025-12-02T11:59:06.410614Z,Synthetic tweet 1168 by user 78,0
1169,177,2025-12-05T15:18:04.410614Z,Synthetic tweet 1169 by user 177,0
1170,94,2025-12-06T02:54:37.410614Z,Synthetic tweet 1170 by user 94,0
1171,53,2025-12-08T02:02:19.410614Z,Synthetic tweet 1171 by user 53,0
1172,177,2025-12-02T23:57:27.410614Z,Synthetic tweet 1172 by user 177,0
1173,36,2025-12-08T07:38:08.410614Z,Synthetic tweet 1173 by user 36,1
1174,110,2025-12-02T20:18:43.410614Z,Synthetic tweet 1174 by user 110,0
1175,28,2025-12-03T23:03:04.410614Z,Synthetic tweet 1175 by user 28,1
1176,145,2025-12-06T00:03:18.410614Z,Synthetic tweet 1176 by user 145,0
1177,35,2025-12-03T14:06:37.410614Z,Synthetic tweet 1177 by user 35,1
1178,37,2025-12-09T00:38:04.410614Z,Synthetic tweet 1178 by user 37,1
1179,24,2025-12-06T22:59:59.410614Z,Synthetic tweet 1179 by user 24,1
1180,54,2025-12-01T13:02:36.410614Z,Synthetic tweet 1180 by user 54,0
1181,34,2025-12-06T19:41:45.410614Z,Synthetic tweet 1181 by user 34,1
1182,17,2025-12-09T03:13:54.410614Z,Synthetic tweet 1182 by user 17,1
1183,34,2025-12-05T22:07:20.410614Z,Synthetic tweet 1183 by user 34,1
1184,114,2025-12-07T08:36:30.410614Z,Synthetic tweet 1184 by user 114,0
1185,56,2025-12-08T09:44:49.410614Z,Synthetic tweet 1185 by user 56,0
1186,16,2025-12-05T13:07:21.410614Z,Synthetic tweet 1186 by user 16,1
1187,113,2025-12-07T01:15:30.410614Z,Synthetic tweet 1187 by user 113,0
1188,26,2025-12-08T23:14:04.410614Z,Synthetic tweet 1188 by user 26,1
1189,10,2025-12-08T00:37:25.410614Z,Synthetic tweet 1189 by user 10,1
1190,52,2025-12-01T18:34:38.410614Z,Synthetic tweet 1190 by user 52,0
1191,47,2025-12-08T23:38:58.410614Z,Synthetic tweet 1191 by user 47,0
1192,2,2025-12-05T16:08:40.410614Z,Synthetic tweet 1192 by user 2,1
1193,51,2025-12-06T04:18:45.410614Z,Synthetic tweet 1193 by user 51,0
1194,26,2025-12-04T15:45:05.410614Z,Synthetic tweet 1194 by user 26,1
1195,40,2025-12-01T13:02:54.410614Z,Synthetic tweet 1195 by user 40,1
1196,160,2025-12-07T11:03:47.410614Z,Synthetic tweet 1196 by user 160,0
1197,3,2025-12-02T14:30:22.410614Z,Synthetic tweet 1197 by user 3,1
1198,9,2025-12-09T02:25:54.410614Z,Synthetic tweet 1198 by user 9,1
1199,198,2025-12-07T09:32:39.410614Z,Synthetic tweet 1199 by user 198,0
1200,16,2025-12-05T04:25:32.410614Z,Synthetic tweet 1200 by user 16,1
1201,171,2025-12-05T09:48:00.410614Z,Synthetic tweet 1201 by user 171,0
1202,19,2025-12-01T11:53:37.410614Z,Synthetic tweet 1202 by user 19,1
1203,148,2025-12-09T09:18:28.410614Z,Synthetic tweet 1203 by user 148,0
1204,196,2025-12-03T01:51:16.410614Z,Synthetic tweet 1204 by user 196,0
1205,187,2025-12-04T07:48:16.410614Z,Synthetic tweet 1205 by user 187,0
1206,116,2025-12-09T01:05:00.410614Z,Synthetic tweet 1206 by user 116,0
1207,68,2025-12-03T03:18:58.410614Z,Synthetic tweet 1207 by user 68,0
1208,10,2025-12-02T17:13:02.410614Z,Synthetic tweet 1208 by user 10,1
1209,24,2025-12-08T00:14:50.410614Z,Synthetic tweet 1209 by user 24,1
1210,118,2025-12-01T13:59:34.410614Z,Synthetic tweet 1210 by user 118,0
1211,32,2025-12-08T04:56:43.410614Z,Synthetic tweet 1211 by user 32,1
1212,38,2025-12-05T17:30:16.410614Z,Synthetic tweet 1212 by user 38,1
1213,35,2025-12-01T15:19:07.410614Z,Synthetic tweet 1213 by user 35,1
1214,34,2025-12-09T10:17:07.410614Z,Synthetic tweet 1214 by user 34,1
1215,50,2025-12-05T16:27:26.410614Z,Synthetic tweet 1215 by user 50,0
1216,6,2025-12-04T23:35:16.410614Z,Synthetic tweet 1216 by user 6,1
1217,195,2025-12-01T21:24:34.410614Z,Synthetic tweet 1217 by user 195,0
1218,137,2025-12-07T11:03:49.410614Z,Synthetic tweet 1218 by user 137,0
1219,76,2025-12-03T22:55:12.410614Z,Synthetic tweet 1219 by user 76,0
1220,7,2025-12-03T12:58:07.410614Z,Synthetic tweet 1220 by user 7,1
1221,29,2025-12-05T03:07:58.410614Z,Synthetic tweet 1221 by user 29,1
1222,10,2025-12-05T09:28:30.410614Z,Synthetic tweet 1222 by user 10,1
1223,114,2025-12-04T21:38:10.410614Z,Synthetic tweet 1223 by user 114,0
1224,24,2025-12-08T15:31:40.410614Z,Synthetic tweet 1224 by user 24,1
1225,64,2025-12-05T03:31:10.410614Z,Synthetic tweet 1225 by user 64,0
1226,146,2025-12-06T23:17:19.410614Z,Synthetic tweet 1226 by user 146,0
1227,159,2025-12-02T11:48:52.410614Z,Synthetic tweet 1227 by user 159,0
1228,21,2025-12-07T08:32:10.410614Z,Synthetic tweet 1228 by user 21,1
1229,23,2025-12-02T16:46:26.410614Z,Synthetic tweet 1229 by user 23,1
1230,19,2025-12-05T20:32:17.410614Z,Synthetic tweet 1230 by user 19,1
1231,107,2025-12-05T14:52:27.410614Z,Synthetic tweet 1231 by user 107,0
1232,32,2025-12-06T20:12:20.410614Z,Synthetic tweet 1232 by user 32,1
1233,128,2025-12-04T13:41:31.410614Z,Synthetic tweet 1233 by user 128,0
1234,126,2025-12-03T19:22:44.410614Z,Synthetic tweet 1234 by user 126,0
1235,135,2025-12-07T04:12:17.410614Z,Synthetic tweet 1235 by user 135,0
1236,7,2025-12-06T14:34:41.410614Z,Synthetic tweet 1236 by user 7,1
1237,38,2025-12-06T06:42:15.410614Z,Synthetic tweet 1237 by user 38,1
1238,30,2025-12-04T16:39:41.410614Z,Synthetic tweet 1238 by user 30,1
1239,157,2025-12-06T20:04:28.410614Z,Synthetic tweet 1239 by user 157,0
1240,140,2025-12-06T11:50:24.410614Z,Synthetic tweet 1240 by user 140,0
1241,146,2025-12-07T00:10:23.410614Z,Synthetic tweet 1241 by user 146,0
1242,121,2025-12-07T15:26:26.410614Z,Synthetic tweet 1242 by user 121,0
1243,40,2025-12-08T05:01:43.410614Z,Synthetic tweet 1243 by user 40,1
1244,8,2025-12-04T06:26:04.410614Z,Synthetic tweet 1244 by user 8,1
1245,41,2025-12-09T00:07:46.410614Z,Synthetic tweet 1245 by user 41,0
1246,14,2025-12-02T20:45:34.410614Z,Synthetic tweet 1246 by user 14,1
1247,27,2025-12-04T19:36:12.410614Z,Synthetic tweet 1247 by user 27,1
1248,124,2025-12-05T06:12:00.410614Z,Synthetic tweet 1248 by user 124,0
1249,136,2025-12-06T07:50:43.410614Z,Synthetic tweet 1249 by user 136,0
1250,11,2025-12-07T05:00:22.410614Z,Synthetic tweet 1250 by user 11,1
1251,170,2025-12-08T13:27:04.410614Z,Synthetic tweet 1251 by user 170,0
1252,32,2025-12-04T13:41:00.410614Z,Synthetic tweet 1252 by user 32,1
1253,183,2025-12-05T14:01:11.410614Z,Synthetic tweet 1253 by user 183,0
1254,119,2025-12-06T03:19:31.410614Z,Synthetic tweet 1254 by user 119,0
1255,13,2025-12-08T22:39:08.410614Z,Synthetic tweet 1255 by user 13,1
1256,39,2025-12-07T18:22:48.410614Z,Synthetic tweet 1256 by user 39,1
1257,6,2025-12-06T17:26:37.410614Z,Synthetic tweet 1257 by user 6,1
1258,42,2025-12-01T12:04:57.410614Z,Synthetic tweet 1258 by user 42,0
1259,39,2025-12-04T05:02:03.410614Z,Synthetic tweet 1259 by user 39,1
1260,9,2025-12-02T17:50:23.410614Z,Synthetic tweet 1260 by user 9,1
1261,130,2025-12-02T06:43:33.410614Z,Synthetic tweet 1261 by user 130,0
1262,10,2025-12-07T04:41:47.410614Z,Synthetic tweet 1262 by user 10,1
1263,190,2025-12-06T10:33:33.410614Z,Synthetic tweet 1263 by user 190,0
1264,69,2025-12-03T11:11:10.410614Z,Synthetic tweet 1264 by user 69,0
1265,44,2025-12-04T20:41:39.410614Z,Synthetic tweet 1265 by user 44,0
1266,22,2025-12-06T04:20:52.410614Z,Synthetic tweet 1266 by user 22,1
1267,103,2025-12-06T09:19:29.410614Z,Synthetic tweet 1267 by user 103,0
1268,35,2025-12-06T19:44:20.410614Z,Synthetic tweet 1268 by user 35,1
1269,34,2025-12-01T23:54:13.410614Z,Synthetic tweet 1269 by user 34,1
1270,92,2025-12-02T02:44:51.410614Z,Synthetic tweet 1270 by user 92,0
1271,27,2025-12-02T20:59:31.410614Z,Synthetic tweet 1271 by user 27,1
1272,2,2025-12-08T13:35:55.410614Z,Synthetic tweet 1272 by user 2,1
1273,125,2025-12-03T00:20:25.410614Z,Synthetic tweet 1273 by user 125,0
1274,166,2025-12-02T13:28:06.410614Z,Synthetic tweet 1274 by user 166,0
1275,64,2025-12-08T16:46:35.410614Z,Synthetic tweet 1275 by user 64,0
1276,17,2025-12-07T19:17:24.410614Z,Synthetic tweet 1276 by user 17,1
1277,12,2025-12-02T10:11:18.410614Z,Synthetic tweet 1277 by user 12,1
1278,51,2025-12-05T16:50:50.410614Z,Synthetic tweet 1278 by user 51,0
1279,21,2025-12-03T10:18:13.410614Z,Synthetic tweet 1279 by user 21,1
1280,75,2025-12-02T16:56:28.410614Z,Synthetic tweet 1280 by user 75,0
1281,43,2025-12-09T04:49:13.410614Z,Synthetic tweet 1281 by user 43,0
1282,166,2025-12-04T19:43:44.410614Z,Synthetic tweet 1282 by user 166,0
1283,73,2025-12-03T00:38:39.410614Z,Synthetic tweet 1283 by user 73,0
1284,14,2025-12-04T18:56:08.410614Z,Synthetic tweet 1284 by user 14,1
1285,38,2025-12-06T20:21:05.410614Z,Synthetic tweet 1285 by user 38,1
1286,129,2025-12-04T13:24:33.410614Z,Synthetic tweet 1286 by user 129,0
1287,178,2025-12-08T16:54:37.410614Z,Synthetic tweet 1287 by user 178,0
1288,18,2025-12-06T18:51:15.410614Z,Synthetic tweet 1288 by user 18,1
1289,98,2025-12-02T08:26:23.410614Z,Synthetic tweet 1289 by user 98,0
1290,3,2025-12-08T05:11:15.410614Z,Synthetic tweet 1290 by user 3,1
1291,159,2025-12-06T21:25:17.410614Z,Synthetic tweet 1291 by user 159,0
1292,64,2025-12-02T23:57:21.410614Z,Synthetic tweet 1292 by user 64,0
1293,196,2025-12-02T10:49:32.410614Z,Synthetic tweet 1293 by user 196,0
1294,140,2025-12-06T19:12:53.410614Z,Synthetic tweet 1294 by user 140,0
1295,22,2025-12-05T19:10:41.410614Z,Synthetic tweet 1295 by user 22,1
1296,40,2025-12-08T02:37:39.410614Z,Synthetic tweet 1296 by user 40,1
1297,17,2025-12-03T12:07:07.410614Z,Synthetic tweet 1297 by user 17,1
1298,19,2025-12-07T07:14:04.410614Z,Synthetic tweet 1298 by user 19,1
1299,145,2025-12-08T07:34:34.410614Z,Synthetic tweet 1299 by user 145,0
1300,16,2025-12-01T12:38:48.410614Z,Synthetic tweet 1300 by user 16,1
1301,13,2025-12-04T08:37:36.410614Z,Synthetic tweet 1301 by user 13,1
1302,166,2025-12-02T17:06:12.410614Z,Synthetic tweet 1302 by user 166,0
1303,28,2025-12-06T21:56:43.410614Z,Synthetic tweet 1303 by user 28,1
1304,75,2025-12-03T10:08:03.410614Z,Synthetic tweet 1304 by user 75,0
1305,29,2025-12-06T23:31:43.410614Z,Synthetic tweet 1305 by user 29,1
1306,71,2025-12-07T05:49:48.410614Z,Synthetic tweet 1306 by user 71,0
1307,194,2025-12-07T05:13:13.410614Z,Synthetic tweet 1307 by user 194,0
1308,70,2025-12-08T20:27:22.410614Z,Synthetic tweet 1308 by user 70,0
1309,40,2025-12-05T00:27:48.410614Z,Synthetic tweet 1309 by user 40,1
1310,164,2025-12-02T01:13:06.410614Z,Synthetic tweet 1310 by user 164,0
1311,23,2025-12-07T07:27:09.410614Z,Synthetic tweet 1311 by user 23,1
1312,20,2025-12-07T04:20:49.410614Z,Synthetic tweet 1312 by user 20,1
1313,39,2025-12-08T13:03:57.410614Z,Synthetic tweet 1313 by user 39,1
1314,30,2025-12-05T11:17:17.410614Z,Synthetic tweet 1314 by user 30,1
1315,90,2025-12-01T17:36:52.410614Z,Synthetic tweet 1315 by user 90,0
1316,27,2025-12-01T15:56:40.410614Z,Synthetic tweet 1316 by user 27,1
1317,20,2025-12-08T13:35:48.410614Z,Synthetic tweet 1317 by user 20,1
1318,196,2025-12-02T03:04:18.410614Z,Synthetic tweet 1318 by user 196,0
1319,56,2025-12-05T14:17:34.410614Z,Synthetic tweet 1319 by user 56,0
1320,46,2025-12-01T19:12:45.410614Z,Synthetic tweet 1320 by user 46,0
1321,198,2025-12-02T19:38:40.410614Z,Synthetic tweet 1321 by user 198,0
1322,36,2025-12-07T13:50:35.410614Z,Synthetic tweet 1322 by user 36,1
1323,32,2025-12-09T02:49:22.410614Z,Synthetic tweet 1323 by user 32,1
1324,13,2025-12-04T13:10:04.410614Z,Synthetic tweet 1324 by user 13,1
1325,157,2025-12-06T09:57:06.410614Z,Synthetic tweet 1325 by user 157,0
1326,9,2025-12-07T06:20:05.410614Z,Synthetic tweet 1326 by user 9,1
1327,111,2025-12-08T11:56:51.410614Z,Synthetic tweet 1327 by user 111,0
1328,2,2025-12-04T10:23:44.410614Z,Synthetic tweet 1328 by user 2,1
1329,65,2025-12-07T10:33:07.410614Z,Synthetic tweet 1329 by user 65,0
1330,29,2025-12-04T23:40:38.410614Z,Synthetic tweet 1330 by user 29,1
1331,77,2025-12-08T09:56:51.410614Z,Synthetic tweet 1331 by user 77,0
1332,32,2025-12-07T20:33:06.410614Z,Synthetic tweet 1332 by user 32,1
1333,162,2025-12-07T05:51:31.410614Z,Synthetic tweet 1333 by user 162,0
1334,156,2025-12-04T13:29:01.410614Z,Synthetic tweet 1334 by user 156,0
1335,162,2025-12-06T19:09:15.410614Z,Synthetic tweet 1335 by user 162,0
1336,23,2025-12-04T10:25:40.410614Z,Synthetic tweet 1336 by user 23,1
1337,98,2025-12-08T00:50:08.410614Z,Synthetic tweet 1337 by user 98,0
1338,154,2025-12-03T22:18:48.410614Z,Synthetic tweet 1338 by user 154,0
1339,141,2025-12-03T09:16:08.410614Z,Synthetic tweet 1339 by user 141,0
1340,62,2025-12-02T15:41:26.410614Z,Synthetic tweet 1340 by user 62,0
1341,18,2025-12-08T01:04:15.410614Z,Synthetic tweet 1341 by user 18,1
1342,106,2025-12-02T06:50:02.410614Z,Synthetic tweet 1342 by user 106,0
1343,5,2025-12-08T01:44:29.410614Z,Synthetic tweet 1343 by user 5,1
1344,169,2025-12-03T16:32:36.410614Z,Synthetic tweet 1344 by user 169,0
1345,118,2025-12-02T16:37:51.410614Z,Synthetic tweet 1345 by user 118,0
1346,17,2025-12-06T04:07:17.410614Z,Synthetic tweet 1346 by user 17,1
1347,10,2025-12-09T07:45:11.410614Z,Synthetic tweet 1347 by user 10,1
1348,7,2025-12-07T18:07:23.410614Z,Synthetic tweet 1348 by user 7,1
1349,16,2025-12-04T20:11:03.410614Z,Synthetic tweet 1349 by user 16,1
1350,146,2025-12-04T02:16:43.410614Z,Synthetic tweet 1350 by user 146,0
1351,19,2025-12-04T07:00:36.410614Z,Synthetic tweet 1351 by user 19,1
1352,53,2025-12-01T16:48:39.410614Z,Synthetic tweet 1352 by user 53,0
1353,166,2025-12-01T17:48:04.410614Z,Synthetic tweet 1353 by user 166,0
1354,85,2025-12-06T13:32:41.410614Z,Synthetic tweet 1354 by user 85,0
1355,40,2025-12-06T01:09:23.410614Z,Synthetic tweet 1355 by user 40,1
1356,36,2025-12-06T11:40:30.410614Z,Synthetic tweet 1356 by user 36,1
1357,132,2025-12-08T10:51:34.410614Z,Synthetic tweet 1357 by user 132,0
1358,185,2025-12-01T12:57:37.410614Z,Synthetic tweet 1358 by user 185,0
1359,35,2025-12-08T04:11:02.410614Z,Synthetic tweet 1359 by user 35,1
1360,191,2025-12-02T20:39:28.410614Z,Synthetic tweet 1360 by user 191,0
1361,86,2025-12-08T23:34:47.410614Z,Synthetic tweet 1361 by user 86,0
1362,12,2025-12-03T15:19:43.410614Z,Synthetic tweet 1362 by user 12,1
1363,173,2025-12-06T11:19:17.410614Z,Synthetic tweet 1363 by user 173,0
1364,92,2025-12-06T01:28:44.410614Z,Synthetic tweet 1364 by user 92,0
1365,11,2025-12-05T09:15:46.410614Z,Synthetic tweet 1365 by user 11,1
1366,51,2025-12-05T00:47:59.410614Z,Synthetic tweet 1366 by user 51,0
1367,48,2025-12-04T11:30:34.410614Z,Synthetic tweet 1367 by user 48,0
1368,21,2025-12-07T23:35:53.410614Z,Synthetic tweet 1368 by user 21,1
1369,83,2025-12-03T21:18:47.410614Z,Synthetic tweet 1369 by user 83,0
1370,170,2025-12-09T05:20:17.410614Z,Synthetic tweet 1370 by user 170,0
1371,19,2025-12-05T23:41:56.410614Z,Synthetic tweet 1371 by user 19,1
1372,16,2025-12-03T18:17:20.410614Z,Synthetic tweet 1372 by user 16,1
1373,26,2025-12-02T10:26:17.410614Z,Synthetic tweet 1373 by user 26,1
1374,35,2025-12-06T18:12:07.410614Z,Synthetic tweet 1374 by user 35,1
1375,53,2025-12-06T12:53:49.410614Z,Synthetic tweet 1375 by user 53,0
1376,12,2025-12-01T16:10:56.410614Z,Synthetic tweet 1376 by user 12,1
1377,12,2025-12-03T18:53:41.410614Z,Synthetic tweet 1377 by user 12,1
