tweet_id,user_id,engagement,timestamp
766,140,reply,2025-12-04T15:37:18.410614Z
766,193,reply,2025-12-05T08:04:33.410614Z
767,168,retweet,2025-12-09T06:44:55.410614Z
767,85,like,2025-12-07T14:18:47.410614Z
768,27,reply,2025-12-06T08:44:48.410614Z
768,67,retweet,2025-12-07T04:59:32.410614Z
768,40,reply,2025-12-07T12:45:52.410614Z
769,174,like,2025-12-03T11:32:25.410614Z
769,130,reply,2025-12-04T14:44:09.410614Z
770,54,reply,2025-12-03T04:43:30.410614Z
770,156,reply,2025-12-04T23:11:54.410614Z
771,157,retweet,2025-12-02T11:40:47.410614Z
771,31,like,2025-12-02T14:13:28.410614Z
771,180,like,2025-12-05T07:03:55.410614Z
771,107,reply,2025-12-06T12:24:04.410614Z
772,63,like,2025-12-07T21:21:41.410614Z
772,190,like,2025-12-06T01:39:50.410614Z
773,3,retweet,2025-12-07T23:18:15.410614Z
774,83,retweet,2025-12-04T19:35:19.410614Z
774,105,reply,2025-12-05T12:36:40.410614Z
775,62,retweet,2025-12-09T02:33:13.410614Z
775,125,like,2025-12-02T18:51:15.410614Z
775,70,like,2025-12-09T09:33:47.410614Z
776,72,like,2025-12-03T11:13:53.410614Z
776,71,retweet,2025-12-07T14:22:46.410614Z
777,122,retweet,2025-12-05T19:46:51.410614Z
777,99,like,2025-12-09T03:11:51.410614Z
777,69,reply,2025-12-01T21:43:50.410614Z
777,41,like,2025-12-07T07:44:03.410614Z
778,132,retweet,2025-12-03T10:59:37.410614Z
779,62,reply,2025-12-06T12:53:07.410614Z
779,193,retweet,2025-12-09T06:18:15.410614Z
781,64,reply,2025-12-05T12:50:13.410614Z
781,178,retweet,2025-12-04T08:14:03.410614Z
781,69,retweet,2025-12-01T12:59:27.410614Z
782,61,retweet,2025-12-09T08:57:21.410614Z
782,136,like,2025-12-07T03:18:40.410614Z
782,85,retweet,2025-12-09T04:16:13.410614Z
782,126,retweet,2025-12-02T16:15:17.410614Z
782,58,reply,2025-12-08T07:59:48.410614Z
783,55,like,2025-12-09T02:23:43.410614Z
783,94,like,2025-12-03T07:21:12.410614Z
784,60,reply,2025-12-08T08:19:41.410614Z
786,1,like,2025-12-02T23:41:26.410614Z
786,125,like,2025-12-07T17:23:36.410614Z
787,91,reply,2025-12-07T10:45:12.410614Z
787,192,reply,2025-12-07T12:53:48.410614Z
787,115,reply,2025-12-09T01:42:39.410614Z
787,142,like,2025-12-07T06:01:05.410614Z
788,75,retweet,2025-12-05T13:12:30.410614Z
788,117,like,2025-12-09T07:26:27.410614Z
788,15,reply,2025-12-05T22:23:01.410614Z
788,169,reply,2025-12-04T20:00:38.410614Z
789,95,like,2025-12-03T07:46:53.410614Z
789,8,like,2025-12-07T04:01:18.410614Z
789,136,like,2025-12-06T20:37:16.410614Z
790,142,reply,2025-12-03T19:14:15.410614Z
790,173,like,2025-12-05T19:22:58.410614Z
792,96,reply,2025-12-02T08:25:07.410614Z
792,197,reply,2025-12-08T07:07:00.410614Z
793,122,reply,2025-12-07T09:48:33.410614Z
793,101,reply,2025-12-06T16:06:26.410614Z
794,139,like,2025-12-07T23:23:09.410614Z
794,18,reply,2025-12-08T02:16:44.410614Z
795,52,reply,2025-12-07T16:52:28.410614Z
795,35,like,2025-12-02T09:07:54.410614Z
795,56,retweet,2025-12-08T00:00:53.410614Z
795,178,retweet,2025-12-07T01:40:21.410614Z
796,170,reply,2025-12-09T08:41:15.410614Z
796,176,retweet,2025-12-06T12:32:19.410614Z
796,6,reply,2025-12-08T08:43:27.410614Z
797,165,like,2025-12-09T06:16:46.410614Z
797,95,retweet,2025-12-03T21:55:55.410614Z
799,73,like,2025-12-07T05:20:05.410614Z
799,125,retweet,2025-12-09T00:17:46.410614Z
799,133,retweet,2025-12-02T10:15:44.410614Z
799,196,reply,2025-12-02T18:43:06.410614Z
800,88,reply,2025-12-04T16:26:05.410614Z
800,162,like,2025-12-02T21:58:49.410614Z
800,87,reply,2025-12-08T03:08:50.410614Z
800,22,retweet,2025-12-07T01:55:25.410614Z
800,92,reply,2025-12-06T00:01:19.410614Z
801,186,reply,2025-12-08T12:58:35.410614Z
801,10,retweet,2025-12-08T20:55:26.410614Z
802,4,reply,2025-12-07T07:09:13.410614Z
802,197,like,2025-12-09T01:58:55.410614Z
802,159,like,2025-12-07T21:28:20.410614Z
804,121,like,2025-12-05T21:58:01.410614Z
804,127,reply,2025-12-05T16:29:49.410614Z
805,102,retweet,2025-12-06T16:44:14.410614Z
805,158,reply,2025-12-04T20:53:27.410614Z
805,173,retweet,2025-12-07T10:58:43.410614Z
806,135,retweet,2025-12-06T07:56:34.410614Z
807,74,retweet,2025-12-06T22:49:09.410614Z
807,161,retweet,2025-12-05T10:11:31.410614Z
808,47,retweet,2025-12-06T10:53:08.410614Z
809,131,reply,2025-12-09T03:30:33.410614Z
809,147,reply,2025-12-07T22:19:14.410614Z
810,185,reply,2025-12-08T23:21:22.410614Z
810,119,like,2025-12-04T12:27:52.410614Z
811,195,reply,2025-12-04T14:21:22.410614Z
811,90,retweet,2025-12-07T21:21:41.410614Z
811,49,reply,2025-12-06T06:35:02.410614Z
812,31,reply,2025-12-06T02:57:17.410614Z
812,139,reply,2025-12-07T12:45:48.410614Z
812,12,reply,2025-12-05T17:47:54.410614Z
813,8,like,2025-12-07T13:27:18.410614Z
813,185,reply,2025-12-01T23:48:39.410614Z
814,184,reply,2025-12-09T11:20:39.410614Z
815,85,like,2025-12-06T13:59:22.410614Z
815,199,reply,2025-12-09T02:50:05.410614Z
815,106,reply,2025-12-02T23:34:39.410614Z
817,54,retweet,2025-12-04T06:51:24.410614Z
817,100,like,2025-12-08T00:24:04.410614Z
819,6,like,2025-12-07T05:59:30.410614Z
819,150,like,2025-12-07T09:03:24.410614Z
819,35,like,2025-12-02T01:43:10.410614Z
819,193,retweet,2025-12-03T20:30:14.410614Z
819,104,like,2025-12-08T02:26:35.410614Z
820,104,like,2025-12-03T12:46:39.410614Z
820,191,like,2025-12-04T03:04:48.410614Z
821,177,like,2025-12-08T07:02:37.410614Z
823,195,like,2025-12-03T06:07:33.410614Z
824,196,retweet,2025-12-03T22:46:43.410614Z
824,55,like,2025-12-02T17:11:52.410614Z
825,195,reply,2025-12-05T16:38:11.410614Z
825,143,retweet,2025-12-05T10:15:50.410614Z
825,164,like,2025-12-06T00:39:51.410614Z
825,36,reply,2025-12-08T16:30:56.410614Z
826,140,reply,2025-12-06T20:53:51.410614Z
827,170,reply,2025-12-08T13:40:50.410614Z
827,94,like,2025-12-03T15:10:52.410614Z
827,115,reply,2025-12-08T01:11:52.410614Z
827,176,retweet,2025-12-07T11:09:30.410614Z
832,163,like,2025-12-06T23:42:17.410614Z
832,145,reply,2025-12-08T01:00:49.410614Z
833,49,like,2025-12-06T07:47:15.410614Z
834,110,reply,2025-12-08T20:53:04.410614Z
834,103,reply,2025-12-08T15:25:11.410614Z
835,7,reply,2025-12-02T05:24:02.410614Z
836,56,reply,2025-12-03T12:03:36.410614Z
836,83,like,2025-12-06T11:48:09.410614Z
838,177,reply,2025-12-02T23:18:17.410614Z
838,144,like,2025-12-06T20:56:32.410614Z
839,140,retweet,2025-12-02T12:46:56.410614Z
839,97,like,2025-12-06T11:11:20.410614Z
839,146,reply,2025-12-01T20:13:27.410614Z
839,96,like,2025-12-07T04:48:16.410614Z
840,49,retweet,2025-12-02T16:01:06.410614Z
841,10,like,2025-12-06T18:18:50.410614Z
842,99,like,2025-12-07T21:38:08.410614Z
842,16,reply,2025-12-06T09:00:00.410614Z
843,6,like,2025-12-02T16:30:56.410614Z
843,12,like,2025-12-05T08:48:58.410614Z
844,198,reply,2025-12-05T14:31:33.410614Z
844,45,retweet,2025-12-02T12:54:18.410614Z
844,161,like,2025-12-08T22:19:16.410614Z
845,72,retweet,2025-12-06T21:03:07.410614Z
845,100,retweet,2025-12-06T14:01:18.410614Z
845,41,like,2025-12-04T11:01:27.410614Z
845,14,reply,2025-12-07T17:48:58.410614Z
845,182,reply,2025-12-01T21:44:04.410614Z
846,199,retweet,2025-12-08T21:16:05.410614Z
847,116,like,2025-12-07T00:17:35.410614Z
847,59,retweet,2025-12-07T04:21:20.410614Z
848,2,like,2025-12-08T08:52:16.410614Z
848,52,reply,2025-12-07T11:42:57.410614Z
849,81,like,2025-12-01T17:40:59.410614Z
850,170,retweet,2025-12-09T05:35:26.410614Z
850,139,reply,2025-12-04T09:59:34.410614Z
850,75,like,2025-12-03T01:01:40.410614Z
850,78,reply,2025-12-09T08:17:29.410614Z
851,26,retweet,2025-12-01T16:17:01.410614Z
852,43,like,2025-12-09T05:51:12.410614Z
852,47,reply,2025-12-07T17:50:06.410614Z
853,132,like,2025-12-03T17:50:41.410614Z
853,107,reply,2025-12-02T03:13:04.410614Z
854,29,like,2025-12-03T20:51:44.410614Z
854,131,like,2025-12-04T03:23:54.410614Z
856,122,retweet,2025-12-02T03:08:31.410614Z
856,179,retweet,2025-12-07T11:10:11.410614Z
856,15,retweet,2025-12-08T22:02:19.410614Z
857,83,like,2025-12-07T21:24:39.410614Z
857,172,reply,2025-12-04T11:11:33.410614Z
858,145,reply,2025-12-07T09:05:02.410614Z
858,38,reply,2025-12-06T23:48:46.410614Z
858,187,reply,2025-12-02T19:06:14.410614Z
858,18,reply,2025-12-08T15:26:01.410614Z
859,73,like,2025-12-07T10:21:25.410614Z
859,139,retweet,2025-12-08T13:41:57.410614Z
859,4,reply,2025-12-05T15:59:19.410614Z
860,165,retweet,2025-12-03T13:31:59.410614Z
860,33,reply,2025-12-07T12:09:58.410614Z
861,192,like,2025-12-02T08:23:43.410614Z
862,50,reply,2025-12-07T10:46:41.410614Z
863,184,reply,2025-12-01T17:42:50.410614Z
864,111,reply,2025-12-07T07:01:05.410614Z
864,129,retweet,2025-12-05T17:45:00.410614Z
864,127,reply,2025-12-08T12:18:38.410614Z
865,60,retweet,2025-12-09T01:55:36.410614Z
867,42,retweet,2025-12-06T23:15:28.410614Z
868,100,reply,2025-12-05T04:58:19.410614Z
868,50,reply,2025-12-05T12:39:05.410614Z
868,90,like,2025-12-04T21:28:58.410614Z
869,146,like,2025-12-03T20:59:26.410614Z
870,86,retweet,2025-12-06T23:13:54.410614Z
870,184,retweet,2025-12-06T14:46:53.410614Z
871,155,like,2025-12-05T17:21:54.410614Z
871,175,like,2025-12-02T22:17:22.410614Z
871,94,retweet,2025-12-08T12:13:08.410614Z
873,1,retweet,2025-12-07T17:04:48.410614Z
873,49,reply,2025-12-08T07:36:41.410614Z
874,85,like,2025-12-05T10:21:37.410614Z
874,148,like,2025-12-04T04:04:48.410614Z
875,51,like,2025-12-03T13:10:54.410614Z
875,27,like,2025-12-02T18:24:26.410614Z
875,55,reply,2025-12-08T03:03:43.410614Z
875,186,retweet,2025-12-02T00:10:46.410614Z
876,164,like,2025-12-05T08:33:36.410614Z
877,31,reply,2025-12-01T15:17:22.410614Z
877,178,like,2025-12-06T18:19:43.410614Z
877,151,like,2025-12-04T22:35:22.410614Z
878,41,like,2025-12-03T15:26:17.410614Z
879,197,reply,2025-12-02T19:21:24.410614Z
880,130,reply,2025-12-04T16:01:22.410614Z
880,86,reply,2025-12-03T14:18:45.410614Z
880,189,retweet,2025-12-04T00:10:45.410614Z
881,157,reply,2025-12-02T23:38:03.410614Z
881,30,like,2025-12-07T11:30:17.410614Z
882,165,like,2025-12-06T12:20:04.410614Z
882,59,like,2025-12-04T00:10:38.410614Z
882,18,like,2025-12-06T11:31:47.410614Z
884,157,reply,2025-12-02T06:29:14.410614Z
884,98,retweet,2025-12-05T20:19:45.410614Z
884,150,retweet,2025-12-02T01:04:37.410614Z
885,189,retweet,2025-12-06T09:11:56.410614Z
885,180,reply,2025-12-06T05:26:19.410614Z
885,42,reply,2025-12-08T06:51:50.410614Z
885,94,like,2025-12-08T07:08:04.410614Z
886,23,reply,2025-12-09T08:27:41.410614Z
886,15,reply,2025-12-05T20:36:34.410614Z
886,96,retweet,2025-12-02T05:54:06.410614Z
887,103,reply,2025-12-07T19:07:45.410614Z
888,92,reply,2025-12-04T18:07:00.410614Z
888,143,like,2025-12-03T06:05:53.410614Z
891,30,like,2025-12-02T03:54:08.410614Z
891,165,like,2025-12-02T03:49:19.410614Z
891,120,reply,2025-12-07T10:40:01.410614Z
891,44,retweet,2025-12-07T05:27:02.410614Z
892,43,retweet,2025-12-03T11:48:11.410614Z
892,25,reply,2025-12-07T12:25:05.410614Z
892,187,retweet,2025-12-05T15:35:37.410614Z
893,62,like,2025-12-03T15:29:29.410614Z
893,147,retweet,2025-12-04T20:31:06.410614Z
893,138,like,2025-12-01T12:15:48.410614Z
894,63,like,2025-12-04T02:13:43.410614Z
896,0,like,2025-12-06T19:42:27.410614Z
897,134,like,2025-12-01T23:49:53.410614Z
897,127,like,2025-12-06T06:58:31.410614Z
897,184,like,2025-12-09T08:08:40.410614Z
897,28,like,2025-12-03T21:16:25.410614Z
898,11,reply,2025-12-01T13:38:52.410614Z
898,67,reply,2025-12-01T16:51:00.410614Z
898,194,reply,2025-12-01T23:00:52.410614Z
900,192,like,2025-12-06T11:06:05.410614Z
901,146,like,2025-12-02T09:18:53.410614Z
901,82,retweet,2025-12-07T04:05:06.410614Z
902,164,reply,2025-12-06T14:21:54.410614Z
903,188,like,2025-12-06T11:33:14.410614Z
903,130,reply,2025-12-02T18:37:01.410614Z
903,49,like,2025-12-05T14:07:28.410614Z
904,187,like,2025-12-08T04:11:13.410614Z
905,192,reply,2025-12-07T09:47:05.410614Z
906,26,like,2025-12-07T13:14:59.410614Z
906,33,reply,2025-12-08T19:28:35.410614Z
906,46,like,2025-12-03T16:28:00.410614Z
907,9,retweet,2025-12-05T20:01:27.410614Z
908,170,like,2025-12-07T01:27:49.410614Z
908,77,like,2025-12-08T08:27:08.410614Z
908,198,retweet,2025-12-08T15:24:09.410614Z
908,133,reply,2025-12-02T12:57:52.410614Z
909,34,retweet,2025-12-03T07:02:34.410614Z
909,38,like,2025-12-05T22:22:50.410614Z
909,152,retweet,2025-12-03T09:19:44.410614Z
910,145,reply,2025-12-04T07:03:54.410614Z
911,116,like,2025-12-07T01:42:12.410614Z
912,195,retweet,2025-12-08T06:02:48.410614Z
912,33,like,2025-12-06T18:11:20.410614Z
912,54,like,2025-12-03T07:15:01.410614Z
912,6,retweet,2025-12-06T18:16:53.410614Z
913,184,like,2025-12-03T03:25:27.410614Z
913,21,like,2025-12-07T01:29:14.410614Z
913,110,reply,2025-12-07T23:16:00.410614Z
913,109,retweet,2025-12-05T05:57:30.410614Z
913,151,reply,2025-12-09T03:39:21.410614Z
914,92,reply,2025-12-01T22:18:49.410614Z
914,103,retweet,2025-12-04T13:03:12.410614Z
914,127,like,2025-12-03T19:36:37.410614Z
915,63,like,2025-12-07T02:35:25.410614Z
915,64,retweet,2025-12-03T11:37:59.410614Z
915,122,like,2025-12-08T15:31:40.410614Z
916,188,like,2025-12-01T21:13:07.410614Z
916,105,retweet,2025-12-07T17:55:45.410614Z
916,141,like,2025-12-02T16:56:08.410614Z
916,58,like,2025-12-08T16:54:53.410614Z
917,184,like,2025-12-02T08:39:30.410614Z
917,27,like,2025-12-08T20:51:23.410614Z
917,87,retweet,2025-12-08T02:45:28.410614Z
917,180,like,2025-12-02T03:23:17.410614Z
919,50,retweet,2025-12-06T23:01:42.410614Z
919,6,reply,2025-12-03T19:27:52.410614Z
919,4,retweet,2025-12-02T14:01:38.410614Z
919,144,retweet,2025-12-02T10:39:07.410614Z
920,198,like,2025-12-03T06:01:54.410614Z
922,35,like,2025-12-09T02:02:52.410614Z
922,179,retweet,2025-12-02T20:14:18.410614Z
922,121,like,2025-12-04T23:42:20.410614Z
922,4,reply,2025-12-09T09:15:49.410614Z
923,64,reply,2025-12-04T14:24:46.410614Z
923,9,like,2025-12-07T15:14:14.410614Z
923,5,reply,2025-12-04T14:49:40.410614Z
924,10,reply,2025-12-08T14:15:51.410614Z
924,65,retweet,2025-12-01T21:21:04.410614Z
924,156,reply,2025-12-01T12:28:18.410614Z
925,106,reply,2025-12-05T08:01:01.410614Z
925,97,retweet,2025-12-03T08:06:26.410614Z
925,154,like,2025-12-05T18:04:33.410614Z
926,44,like,2025-12-04T14:30:40.410614Z
926,195,reply,2025-12-07T13:30:12.410614Z
926,82,retweet,2025-12-09T09:17:36.410614Z
926,111,reply,2025-12-05T05:43:12.410614Z
926,46,retweet,2025-12-07T10:46:29.410614Z
927,27,retweet,2025-12-09T05:58:01.410614Z
927,22,reply,2025-12-08T12:45:54.410614Z
928,21,like,2025-12-03T13:20:01.410614Z
929,37,retweet,2025-12-08T16:09:46.410614Z
929,28,reply,2025-12-04T17:13:44.410614Z
929,21,like,2025-12-07T15:49:51.410614Z
930,115,reply,2025-12-05T14:56:24.410614Z
930,91,retweet,2025-12-03T19:47:52.410614Z
931,107,like,2025-12-07T04:51:16.410614Z
931,121,retweet,2025-12-08T00:49:34.410614Z
931,81,reply,2025-12-03T08:24:04.410614Z
931,170,reply,2025-12-08T05:59:10.410614Z
932,171,like,2025-12-01T21:27:24.410614Z
932,108,reply,2025-12-01T12:35:56.410614Z
932,143,like,2025-12-05T10:09:44.410614Z
932,129,reply,2025-12-04T03:22:58.410614Z
933,90,like,2025-12-01T15:38:26.410614Z
933,109,reply,2025-12-06T05:17:14.410614Z
934,185,like,2025-12-01T14:34:40.410614Z
934,96,reply,2025-12-03T05:06:58.410614Z
934,90,retweet,2025-12-08T13:42:52.410614Z
936,79,like,2025-12-02T11:18:35.410614Z
936,38,like,2025-12-04T08:00:41.410614Z
937,161,retweet,2025-12-07T11:43:13.410614Z
937,104,reply,2025-12-06T02:03:03.410614Z
939,113,like,2025-12-03T10:55:47.410614Z
939,154,reply,2025-12-08T08:29:08.410614Z
939,147,retweet,2025-12-08T03:55:29.410614Z
940,169,reply,2025-12-07T04:17:04.410614Z
940,193,reply,2025-12-03T07:48:07.410614Z
941,63,reply,2025-12-07T21:08:49.410614Z
941,11,retweet,2025-12-09T05:42:15.410614Z
941,65,retweet,2025-12-05T00:44:02.410614Z
941,82,retweet,2025-12-07T02:11:13.410614Z
941,142,like,2025-12-07T20:06:58.410614Z
942,145,reply,2025-12-02T09:21:14.410614Z
942,106,reply,2025-12-07T02:18:50.410614Z
942,102,reply,2025-12-08T15:49:40.410614Z
942,16,reply,2025-12-08T21:08:36.410614Z
942,120,retweet,2025-12-07T08:12:17.410614Z
943,57,retweet,2025-12-03T02:05:00.410614Z
943,83,reply,2025-12-02T13:17:16.410614Z
943,159,reply,2025-12-05T14:33:04.410614Z
943,47,retweet,2025-12-02T00:23:13.410614Z
944,87,reply,2025-12-05T00:18:59.410614Z
945,46,retweet,2025-12-04T02:45:42.410614Z
945,14,reply,2025-12-03T10:06:46.410614Z
945,175,retweet,2025-12-08T09:10:12.410614Z
946,192,reply,2025-12-03T04:11:27.410614Z
947,148,retweet,2025-12-03T13:54:21.410614Z
947,66,like,2025-12-02T18:03:21.410614Z
948,76,retweet,2025-12-07T10:01:23.410614Z
948,135,retweet,2025-12-02T22:04:40.410614Z
948,148,reply,2025-12-04T15:27:43.410614Z
950,125,retweet,2025-12-03T16:09:44.410614Z
950,193,like,2025-12-02T00:29:59.410614Z
951,108,like,2025-12-05T22:16:43.410614Z
952,197,retweet,2025-12-09T07:47:09.410614Z
952,107,retweet,2025-12-03T13:45:16.410614Z
952,86,reply,2025-12-04T03:23:55.410614Z
952,179,like,2025-12-08T20:14:27.410614Z
953,115,reply,2025-12-02T00:25:24.410614Z
953,109,retweet,2025-12-07T00:13:38.410614Z
953,122,reply,2025-12-07T21:31:41.410614Z
954,128,reply,2025-12-03T09:32:57.410614Z
954,64,like,2025-12-09T07:47:16.410614Z
954,136,retweet,2025-12-02T18:12:46.410614Z
955,152,retweet,2025-12-09T01:47:09.410614Z
955,91,retweet,2025-12-06T20:51:28.410614Z
956,28,like,2025-12-05T16:28:52.410614Z
956,42,retweet,2025-12-05T18:18:10.410614Z
957,136,retweet,2025-12-03T12:35:34.410614Z
957,12,like,2025-12-04T02:05:39.410614Z
958,59,retweet,2025-12-04T22:33:06.410614Z
958,128,retweet,2025-12-09T10:35:17.410614Z
959,86,like,2025-12-08T07:40:36.410614Z
959,189,like,2025-12-06T06:07:11.410614Z
959,37,reply,2025-12-02T01:20:21.410614Z
961,195,like,2025-12-06T01:02:52.410614Z
962,142,reply,2025-12-07T09:04:59.410614Z
962,137,retweet,2025-12-04T11:16:24.410614Z
962,97,reply,2025-12-09T09:17:00.410614Z
963,162,reply,2025-12-05T23:53:59.410614Z
963,49,reply,2025-12-07T02:01:12.410614Z
963,8,reply,2025-12-05T23:40:50.410614Z
963,98,like,2025-12-05T11:18:09.410614Z
964,17,retweet,2025-12-01T18:28:07.410614Z
964,183,reply,2025-12-04T17:00:42.410614Z
965,171,retweet,2025-12-03T09:47:07.410614Z
965,92,reply,2025-12-05T16:15:03.410614Z
965,66,retweet,2025-12-07T18:26:04.410614Z
966,175,reply,2025-12-04T02:57:39.410614Z
966,166,reply,2025-12-08T06:22:39.410614Z
966,193,reply,2025-12-01T17:26:35.410614Z
968,195,reply,2025-12-09T00:35:20.410614Z
968,176,retweet,2025-12-01T14:39:36.410614Z
969,64,retweet,2025-12-06T10:24:23.410614Z
970,181,retweet,2025-12-07T01:58:56.410614Z
971,133,like,2025-12-07T07:37:42.410614Z
971,60,reply,2025-12-02T10:38:14.410614Z
971,145,retweet,2025-12-06T15:06:15.410614Z
972,142,like,2025-12-07T07:19:21.410614Z
972,54,like,2025-12-08T11:11:24.410614Z
973,118,like,2025-12-01T21:40:13.410614Z
973,111,like,2025-12-08T15:47:24.410614Z
973,97,like,2025-12-05T04:50:19.410614Z
973,29,retweet,2025-12-03T08:20:56.410614Z
973,11,retweet,2025-12-09T03:10:05.410614Z
974,150,like,2025-12-02T01:40:14.410614Z
974,130,retweet,2025-12-07T04:38:00.410614Z
974,193,retweet,2025-12-04T20:51:13.410614Z
975,50,like,2025-12-01T21:00:48.410614Z
975,187,like,2025-12-08T22:15:33.410614Z
976,84,reply,2025-12-08T19:51:42.410614Z
976,5,retweet,2025-12-02T20:21:54.410614Z
977,22,like,2025-12-05T11:40:30.410614Z
977,181,retweet,2025-12-04T08:04:15.410614Z
977,23,retweet,2025-12-04T13:12:35.410614Z
977,180,retweet,2025-12-08T16:41:54.410614Z
978,51,retweet,2025-12-03T05:55:57.410614Z
978,75,retweet,2025-12-02T11:10:16.410614Z
978,141,reply,2025-12-05T16:04:27.410614Z
978,36,retweet,2025-12-07T18:31:49.410614Z
979,7,retweet,2025-12-03T05:09:25.410614Z
980,152,like,2025-12-07T10:55:18.410614Z
981,161,reply,2025-12-06T21:53:32.410614Z
982,146,like,2025-12-07T18:56:55.410614Z
982,94,retweet,2025-12-03T17:08:46.410614Z
983,171,retweet,2025-12-04T21:42:42.410614Z
983,191,reply,2025-12-07T09:00:56.410614Z
983,35,like,2025-12-07T01:31:34.410614Z
984,41,retweet,2025-12-07T19:22:30.410614Z
984,36,like,2025-12-04T22:23:27.410614Z
984,154,retweet,2025-12-07T07:54:04.410614Z
984,122,reply,2025-12-04T01:02:28.410614Z
985,0,reply,2025-12-07T07:07:59.410614Z
986,187,like,2025-12-07T12:43:04.410614Z
987,117,like,2025-12-07T01:35:41.410614Z
987,43,retweet,2025-12-06T17:24:55.410614Z
988,1,retweet,2025-12-07T05:52:26.410614Z
988,14,reply,2025-12-04T19:15:11.410614Z
988,22,like,2025-12-08T06:46:19.410614Z
989,197,like,2025-12-02T09:19:58.410614Z
989,95,like,2025-12-03T15:15:15.410614Z
990,0,retweet,2025-12-07T11:48:51.410614Z
990,156,like,2025-12-04T04:57:47.410614Z
990,45,retweet,2025-12-08T10:08:40.410614Z
991,145,like,2025-12-09T10:32:15.410614Z
991,34,retweet,2025-12-07T20:04:12.410614Z
992,167,reply,2025-12-04T15:16:45.410614Z
992,22,reply,2025-12-04T01:03:49.410614Z
992,129,like,2025-12-06T15:04:16.410614Z
993,88,like,2025-12-05T01:34:25.410614Z
995,137,reply,2025-12-08T10:26:22.410614Z
995,21,retweet,2025-12-04T10:04:46.410614Z
995,54,like,2025-12-03T15:17:23.410614Z
996,54,reply,2025-12-03T19:47:28.410614Z
998,190,like,2025-12-06T02:34:50.410614Z
998,109,retweet,2025-12-05T15:48:40.410614Z
998,114,retweet,2025-12-07T00:09:27.410614Z
1000,113,retweet,2025-12-08T21:24:24.410614Z
1002,85,like,2025-12-01T12:50:01.410614Z
1002,196,reply,2025-12-05T10:43:46.410614Z
1002,83,reply,2025-12-08T03:13:43.410614Z
1003,24,like,2025-12-06T23:46:16.410614Z
1003,153,retweet,2025-12-01T21:34:02.410614Z
1003,175,like,2025-12-07T05:36:32.410614Z
1004,68,like,2025-12-07T11:42:32.410614Z
1004,178,like,2025-12-07T05:05:51.410614Z
1006,20,like,2025-12-04T03:55:10.410614Z
1006,81,reply,2025-12-06T23:05:52.410614Z
1008,195,retweet,2025-12-06T07:01:51.410614Z
1009,93,like,2025-12-08T09:58:47.410614Z
1009,164,like,2025-12-03T01:15:09.410614Z
1009,7,reply,2025-12-06T00:39:43.410614Z
1010,89,like,2025-12-03T10:04:20.410614Z
1010,32,reply,2025-12-05T09:23:15.410614Z
1010,8,like,2025-12-04T12:54:34.410614Z
1011,157,reply,2025-12-03T23:07:52.410614Z
1011,44,like,2025-12-03T15:05:09.410614Z
1012,124,reply,2025-12-08T12:16:51.410614Z
1012,145,like,2025-12-02T14:56:10.410614Z
1013,183,retweet,2025-12-02T02:09:56.410614Z
1014,174,reply,2025-12-06T04:40:30.410614Z
1014,32,reply,2025-12-05T00:33:50.410614Z
1015,125,like,2025-12-03T23:47:14.410614Z
1015,117,like,2025-12-06T05:52:57.410614Z
1015,96,reply,2025-12-04T11:19:49.410614Z
1015,194,like,2025-12-02T03:59:43.410614Z
1016,117,reply,2025-12-08T12:52:39.410614Z
1016,137,like,2025-12-07T03:45:54.410614Z
1016,65,like,2025-12-04T23:40:49.410614Z
1016,47,like,2025-12-08T11:10:41.410614Z
1017,173,like,2025-12-08T12:31:58.410614Z
1017,11,reply,2025-12-02T17:08:54.410614Z
1017,91,retweet,2025-12-06T11:13:30.410614Z
1018,34,reply,2025-12-03T19:06:38.410614Z
1018,157,retweet,2025-12-01T23:57:45.410614Z
1018,1,reply,2025-12-07T08:32:19.410614Z
1018,72,like,2025-12-03T00:23:04.410614Z
1019,45,like,2025-12-01T22:15:35.410614Z
1019,2,retweet,2025-12-07T08:54:08.410614Z
1019,177,retweet,2025-12-01T18:51:43.410614Z
1020,88,like,2025-12-09T05:08:42.410614Z
1020,41,like,2025-12-03T05:36:25.410614Z
1021,134,reply,2025-12-02T11:34:37.410614Z
1021,31,reply,2025-12-03T15:08:31.410614Z
1021,133,like,2025-12-03T07:51:29.410614Z
1022,20,reply,2025-12-01T18:36:15.410614Z
1022,186,like,2025-12-07T21:50:05.410614Z
1022,150,reply,2025-12-09T09:53:59.410614Z
1022,80,retweet,2025-12-05T18:18:07.410614Z
1023,96,reply,2025-12-02T05:27:24.410614Z
1023,155,reply,2025-12-04T23:39:21.410614Z
1023,39,retweet,2025-12-08T11:47:56.410614Z
1024,13,like,2025-12-04T16:11:37.410614Z
1024,45,like,2025-12-06T06:48:27.410614Z
1024,141,reply,2025-12-07T09:34:43.410614Z
1025,33,retweet,2025-12-03T14:42:53.410614Z
1025,191,reply,2025-12-06T11:21:40.410614Z
1025,134,reply,2025-12-06T12:53:36.410614Z
1025,28,reply,2025-12-09T07:05:15.410614Z
1025,16,like,2025-12-06T09:53:11.410614Z
1026,112,like,2025-12-08T02:51:35.410614Z
1026,127,retweet,2025-12-06T10:13:27.410614Z
1026,91,like,2025-12-07T20:30:59.410614Z
